user_id,age,location,content_liked,interest
593,48,Germany,Financial Advice,Science
7449,48,Australia,Political Debates,Fitness
27,47,UK,Health Tips,Science
2254,42,France,Financial Advice,Science
9476,34,Japan,Political Debates,Finance
7124,42,Canada,Health Tips,Fitness
4342,45,Japan,Documentaries,Business
4468,46,Brazil,Business Talks,Health & Wellness
4256,35,Brazil,News Articles,Politics
8710,45,France,News Articles,Business
5648,47,South Korea,News Articles,Business
698,48,UK,News Articles,Cooking
7697,35,Brazil,Business Talks,Finance
2945,43,South Korea,Documentaries,Health & Wellness
1367,49,Brazil,Business Talks,Politics
308,43,Canada,News Articles,Health & Wellness
9322,48,Australia,Documentaries,Finance
9047,44,Canada,Financial Advice,Business
5351,34,Brazil,Political Debates,Health & Wellness
9165,34,India,Political Debates,Fitness
105,49,France,Business Talks,Health & Wellness
6602,43,Japan,Health Tips,Business
2964,42,India,Documentaries,Business
6744,37,France,Political Debates,Politics
1857,42,UK,Documentaries,Science
6086,34,India,Business Talks,Cooking
2988,32,France,Political Debates,Business
6091,32,India,Financial Advice,Science
781,35,Germany,Political Debates,Cooking
3314,40,USA,Political Debates,Health & Wellness
3044,40,Japan,News Articles,Science
1170,39,Australia,Political Debates,Health & Wellness
6727,43,Australia,Documentaries,Business
8204,37,UK,News Articles,Business
6665,35,Japan,News Articles,Cooking
7305,40,Australia,Health Tips,Cooking
657,40,Canada,Financial Advice,Business
3471,36,Japan,News Articles,Politics
957,49,India,News Articles,Science
1237,38,India,News Articles,Cooking
1794,31,Canada,Financial Advice,Health & Wellness
6006,47,Germany,Documentaries,Finance
3585,37,Germany,Financial Advice,Science
662,44,Japan,Documentaries,Health & Wellness
388,47,South Korea,Health Tips,Science
4736,39,USA,Political Debates,Finance
6472,47,France,News Articles,Cooking
4020,35,South Korea,Political Debates,Cooking
35,38,Japan,News Articles,Business
7619,36,Japan,Business Talks,Business
3177,41,Japan,Documentaries,Science
1587,49,UK,Political Debates,Health & Wellness
6271,34,Brazil,Business Talks,Politics
2979,48,Brazil,Political Debates,Health & Wellness
2971,31,India,News Articles,Business
5183,43,Japan,Political Debates,Science
8792,44,Japan,Documentaries,Health & Wellness
5627,31,Canada,News Articles,Cooking
6885,41,UK,Business Talks,Politics
8867,47,France,Business Talks,Cooking
4373,34,UK,News Articles,Finance
8422,42,Japan,Business Talks,Business
6369,40,Australia,Business Talks,Business
2423,36,Brazil,Financial Advice,Health & Wellness
6310,31,Japan,Business Talks,Business
1463,37,Germany,Documentaries,Finance
113,46,France,Documentaries,Politics
7228,44,India,Business Talks,Finance
4255,36,USA,Business Talks,Health & Wellness
1042,35,USA,Health Tips,Business
1384,48,UK,Health Tips,Politics
2565,45,Australia,Documentaries,Cooking
358,36,Canada,Financial Advice,Finance
8084,49,UK,Documentaries,Science
3956,31,Canada,Business Talks,Finance
9578,31,India,Business Talks,Fitness
250,43,France,Documentaries,Fitness
5972,33,South Korea,Documentaries,Health & Wellness
4870,40,USA,Financial Advice,Business
74,33,South Korea,Political Debates,Health & Wellness
3680,39,France,Financial Advice,Politics
1299,38,Brazil,Political Debates,Fitness
3956,33,USA,Health Tips,Science
3046,43,Japan,Political Debates,Health & Wellness
6534,36,Germany,Documentaries,Cooking
5701,43,South Korea,News Articles,Politics
3683,42,South Korea,Business Talks,Finance
1052,43,India,Political Debates,Health & Wellness
8081,32,Australia,Documentaries,Politics
3975,46,Australia,Documentaries,Health & Wellness
9470,36,South Korea,Documentaries,Cooking
9518,49,Germany,News Articles,Fitness
3632,43,South Korea,Documentaries,Cooking
684,47,Canada,Business Talks,Business
349,39,Germany,Political Debates,Cooking
504,47,India,Business Talks,Finance
523,32,Brazil,Business Talks,Health & Wellness
8822,49,Germany,Documentaries,Science
1177,49,Australia,Political Debates,Cooking
3614,37,South Korea,Health Tips,Politics
6591,40,USA,News Articles,Finance
7627,40,India,News Articles,Politics
834,39,Canada,Political Debates,Science
159,47,Canada,News Articles,Cooking
3165,45,Canada,Documentaries,Cooking
404,32,Canada,Documentaries,Health & Wellness
9449,34,Japan,News Articles,Fitness
9835,49,UK,News Articles,Cooking
3572,47,Brazil,Documentaries,Politics
593,35,UK,News Articles,Politics
9492,37,Canada,Financial Advice,Cooking
2422,48,Brazil,Documentaries,Politics
7017,37,Canada,Business Talks,Business
8560,47,France,Financial Advice,Business
1729,37,Germany,Health Tips,Fitness
2174,34,UK,Political Debates,Politics
7487,38,Australia,Health Tips,Health & Wellness
8840,43,South Korea,News Articles,Health & Wellness
9915,34,USA,News Articles,Health & Wellness
7499,36,India,Business Talks,Science
3848,35,Canada,Health Tips,Science
653,42,UK,Documentaries,Fitness
3965,34,Japan,Documentaries,Politics
5102,39,India,Business Talks,Cooking
2697,34,South Korea,Documentaries,Finance
3330,49,USA,Political Debates,Science
8967,44,South Korea,Documentaries,Health & Wellness
3049,35,South Korea,Documentaries,Fitness
6038,48,France,Financial Advice,Politics
2313,40,Canada,Business Talks,Business
5619,49,France,Political Debates,Finance
7932,42,USA,Financial Advice,Health & Wellness
7324,48,Brazil,News Articles,Health & Wellness
7547,47,USA,Business Talks,Fitness
6487,41,Japan,Political Debates,Cooking
7665,33,Canada,Political Debates,Business
9391,47,Canada,Financial Advice,Fitness
9900,31,India,Documentaries,Fitness
2613,45,USA,Documentaries,Health & Wellness
1543,39,Germany,Business Talks,Politics
2264,45,Brazil,Financial Advice,Health & Wellness
8364,33,France,Business Talks,Finance
6875,49,Canada,News Articles,Science
467,43,Japan,News Articles,Business
2593,42,Brazil,Political Debates,Business
1548,31,France,Health Tips,Politics
4750,47,Australia,Business Talks,Fitness
9045,43,France,Documentaries,Fitness
9980,31,Australia,Business Talks,Fitness
4591,40,Germany,Political Debates,Cooking
9798,45,Germany,Political Debates,Science
896,37,Canada,Political Debates,Cooking
2347,48,USA,News Articles,Business
4853,46,Germany,Business Talks,Cooking
243,44,South Korea,Health Tips,Business
9691,48,Canada,Financial Advice,Business
7016,37,Japan,Documentaries,Science
6663,47,Japan,Documentaries,Cooking
9852,48,Canada,Business Talks,Science
8140,42,Germany,Health Tips,Science
5635,38,India,Health Tips,Fitness
4653,32,UK,Business Talks,Fitness
5414,37,South Korea,Health Tips,Health & Wellness
2076,34,Japan,Financial Advice,Politics
1058,48,Germany,Financial Advice,Business
7284,36,Germany,Political Debates,Business
4418,39,South Korea,News Articles,Politics
6563,39,Australia,Documentaries,Cooking
5379,44,Australia,Health Tips,Health & Wellness
2813,38,Australia,Business Talks,Science
2351,49,France,Political Debates,Health & Wellness
925,33,Canada,Business Talks,Fitness
2570,48,India,Political Debates,Finance
4463,35,UK,News Articles,Science
3590,44,France,Documentaries,Politics
8603,34,UK,Health Tips,Finance
2061,37,UK,Business Talks,Business
6699,42,Japan,Financial Advice,Finance
678,32,UK,Documentaries,Finance
3005,41,UK,Political Debates,Business
729,44,Australia,Business Talks,Health & Wellness
4735,46,South Korea,Financial Advice,Health & Wellness
3867,36,UK,Political Debates,Business
6446,34,Japan,Business Talks,Fitness
6316,45,France,Financial Advice,Health & Wellness
9034,31,UK,Health Tips,Politics
6093,37,USA,Business Talks,Science
5587,42,USA,Business Talks,Science
7980,40,South Korea,Documentaries,Science
2884,35,France,News Articles,Finance
6290,42,UK,Health Tips,Finance
3709,48,South Korea,Financial Advice,Finance
7538,40,USA,Business Talks,Science
5589,36,USA,Health Tips,Fitness
3526,42,Brazil,Business Talks,Science
6138,37,Germany,Political Debates,Health & Wellness
6255,48,India,Financial Advice,Health & Wellness
1151,32,Japan,Political Debates,Fitness
4137,40,South Korea,Business Talks,Health & Wellness
3253,45,Germany,Business Talks,Fitness
3939,42,Japan,Financial Advice,Science
2193,47,India,News Articles,Fitness
8299,34,Canada,Political Debates,Science
2858,37,Brazil,News Articles,Finance
6780,39,Canada,Documentaries,Health & Wellness
7857,49,USA,News Articles,Health & Wellness
2922,37,France,Financial Advice,Science
879,32,France,Documentaries,Business
1322,36,UK,Business Talks,Politics
5006,48,France,Financial Advice,Science
9604,36,Australia,Documentaries,Business
1754,43,Australia,Health Tips,Health & Wellness
8553,49,Germany,Financial Advice,Politics
860,32,Canada,Financial Advice,Cooking
4919,42,Canada,Documentaries,Science
2121,45,France,News Articles,Finance
9373,44,India,Political Debates,Fitness
2782,36,South Korea,Documentaries,Finance
244,48,UK,Political Debates,Cooking
5495,35,Brazil,Business Talks,Health & Wellness
7702,48,India,Financial Advice,Health & Wellness
7089,33,USA,Health Tips,Fitness
9579,33,Canada,Business Talks,Finance
9930,40,Germany,Political Debates,Politics
3802,49,South Korea,News Articles,Health & Wellness
4571,33,Canada,Political Debates,Finance
9543,42,Canada,Documentaries,Science
3341,46,India,Political Debates,Cooking
640,47,Australia,News Articles,Science
8097,37,Brazil,Documentaries,Business
1319,43,Brazil,Political Debates,Fitness
9760,32,South Korea,Health Tips,Cooking
9405,34,Australia,Business Talks,Business
7555,40,South Korea,Business Talks,Fitness
8667,37,UK,News Articles,Fitness
2438,47,UK,Health Tips,Health & Wellness
3401,36,Germany,News Articles,Cooking
159,49,South Korea,Business Talks,Science
1026,35,Canada,Financial Advice,Health & Wellness
678,40,UK,Financial Advice,Science
276,39,Japan,Financial Advice,Finance
4582,43,Australia,Health Tips,Cooking
9081,49,France,Financial Advice,Finance
2185,36,USA,Political Debates,Cooking
5864,34,South Korea,Health Tips,Business
9321,33,India,Health Tips,Cooking
9281,33,South Korea,Financial Advice,Business
2629,34,Australia,Health Tips,Science
5024,35,Australia,Financial Advice,Health & Wellness
1973,38,Canada,Documentaries,Finance
2595,46,Japan,Documentaries,Business
9774,33,Canada,Health Tips,Science
9636,42,Japan,Documentaries,Health & Wellness
5209,38,Germany,Business Talks,Science
3606,43,Canada,Health Tips,Finance
131,34,USA,Business Talks,Health & Wellness
3730,44,Brazil,Political Debates,Health & Wellness
7040,44,Australia,News Articles,Science
508,43,Germany,Health Tips,Fitness
4877,36,Australia,News Articles,Science
8083,47,India,Documentaries,Cooking
4656,34,Germany,Business Talks,Finance
5724,38,France,Health Tips,Business
9264,47,Germany,News Articles,Finance
6703,33,UK,Business Talks,Science
6373,47,Canada,Health Tips,Politics
8591,39,USA,Political Debates,Finance
6743,32,USA,Health Tips,Cooking
5639,43,Australia,Health Tips,Business
5524,32,Canada,Financial Advice,Science
8572,41,India,Political Debates,Fitness
9854,45,Canada,Documentaries,Cooking
4452,41,India,Business Talks,Finance
5136,33,Australia,Business Talks,Health & Wellness
4790,33,USA,Documentaries,Politics
7233,42,Canada,Business Talks,Science
4836,35,France,Financial Advice,Cooking
6874,37,France,Financial Advice,Finance
5293,37,Canada,Business Talks,Politics
3985,43,Brazil,Financial Advice,Science
5192,39,Germany,Documentaries,Finance
3040,43,UK,Financial Advice,Finance
7420,42,Canada,Business Talks,Cooking
1359,43,Japan,Political Debates,Politics
8500,40,India,Business Talks,Health & Wellness
826,31,Brazil,News Articles,Cooking
5648,38,UK,Financial Advice,Business
534,46,South Korea,Political Debates,Fitness
1238,43,Brazil,News Articles,Cooking
4837,33,Japan,Political Debates,Health & Wellness
460,33,France,Political Debates,Business
4769,35,Japan,Political Debates,Fitness
6299,41,India,Financial Advice,Science
8586,37,South Korea,Health Tips,Business
5379,40,Brazil,Business Talks,Politics
409,40,UK,Financial Advice,Science
4529,32,Japan,Political Debates,Science
7308,33,Japan,Financial Advice,Health & Wellness
3908,38,USA,Political Debates,Cooking
676,41,UK,Political Debates,Politics
6169,43,Germany,Health Tips,Cooking
542,37,USA,Health Tips,Business
2662,43,Brazil,Documentaries,Science
8261,32,South Korea,Political Debates,Science
1,36,Australia,News Articles,Finance
8378,39,France,Financial Advice,Business
3080,32,Brazil,Business Talks,Health & Wellness
5060,48,Canada,Political Debates,Finance
2369,46,India,Financial Advice,Politics
7899,42,South Korea,Business Talks,Politics
2399,37,USA,Documentaries,Health & Wellness
2589,37,India,Political Debates,Finance
3686,47,Australia,News Articles,Finance
2286,43,Japan,Financial Advice,Fitness
1250,41,France,News Articles,Business
2524,36,Japan,Business Talks,Business
7703,44,India,Health Tips,Fitness
9093,36,Brazil,Documentaries,Science
1734,36,UK,Political Debates,Finance
6712,32,South Korea,Financial Advice,Finance
6026,45,France,Business Talks,Business
9693,47,Canada,Financial Advice,Business
9727,38,UK,News Articles,Health & Wellness
3845,35,France,Documentaries,Fitness
242,47,France,Business Talks,Cooking
3762,31,France,Business Talks,Cooking
7180,48,France,Documentaries,Finance
2797,45,Germany,Business Talks,Business
1644,35,Australia,News Articles,Cooking
6769,37,Australia,Health Tips,Politics
5697,48,UK,Health Tips,Business
2441,36,Japan,Business Talks,Cooking
8797,35,France,Business Talks,Politics
8923,49,UK,News Articles,Finance
2079,40,USA,Business Talks,Business
1638,45,India,Business Talks,Fitness
3301,40,France,Financial Advice,Science
9170,46,Japan,Financial Advice,Science
1239,42,USA,Political Debates,Cooking
3167,48,Canada,Financial Advice,Finance
2237,31,France,Financial Advice,Politics
3690,46,UK,Health Tips,Business
7250,36,UK,Documentaries,Cooking
2535,33,Australia,Documentaries,Business
4307,32,UK,News Articles,Science
1447,32,South Korea,Financial Advice,Cooking
4243,43,Germany,Financial Advice,Health & Wellness
4811,39,Canada,Political Debates,Health & Wellness
6595,46,France,Documentaries,Health & Wellness
9099,35,USA,Financial Advice,Cooking
5756,37,USA,Documentaries,Business
2975,43,South Korea,Health Tips,Science
8553,43,South Korea,News Articles,Finance
8765,37,Canada,News Articles,Finance
9777,40,Australia,Financial Advice,Cooking
5638,45,South Korea,Health Tips,Finance
1890,36,South Korea,Business Talks,Cooking
3719,35,South Korea,Health Tips,Science
1631,32,UK,Political Debates,Politics
6867,45,South Korea,Health Tips,Science
8022,46,South Korea,Health Tips,Politics
6282,49,UK,Political Debates,Fitness
4732,39,South Korea,Political Debates,Business
855,49,Japan,Business Talks,Fitness
4104,37,USA,Political Debates,Health & Wellness
7962,34,USA,Business Talks,Politics
7907,33,Japan,Financial Advice,Politics
1733,41,India,Business Talks,Fitness
7036,31,Germany,Financial Advice,Cooking
9177,36,India,Financial Advice,Finance
8736,41,Germany,Health Tips,Health & Wellness
1455,31,India,Business Talks,Finance
9305,37,UK,Financial Advice,Business
793,36,Japan,Business Talks,Business
555,44,UK,Health Tips,Politics
949,32,France,Political Debates,Health & Wellness
9239,34,Japan,Political Debates,Business
7370,41,Australia,Business Talks,Cooking
9156,45,Canada,Political Debates,Finance
3189,48,India,News Articles,Health & Wellness
2199,31,France,Health Tips,Health & Wellness
5218,33,UK,News Articles,Cooking
1733,33,UK,Documentaries,Science
802,37,USA,Health Tips,Finance
7008,31,Germany,Health Tips,Health & Wellness
3338,41,Germany,Political Debates,Politics
6968,36,India,Business Talks,Science
2793,33,South Korea,News Articles,Science
7387,49,USA,Documentaries,Cooking
3656,32,Brazil,News Articles,Health & Wellness
4294,48,South Korea,Documentaries,Science
1863,42,Australia,News Articles,Politics
2169,40,UK,Documentaries,Finance
9915,54,Canada,Health Documentaries,Technology
8161,58,Brazil,Travel Shows,Gardening
7319,51,UK,Travel Shows,Technology
845,51,Australia,Gardening Shows,Health & Wellness
6140,77,France,Finance Shows,Gardening
2341,55,South Korea,Gardening Shows,Finance
2091,78,Canada,Finance Shows,News
5335,59,France,Finance Shows,News
9341,67,Brazil,Travel Shows,Finance
3346,61,Australia,Finance Shows,Travel
2934,53,Australia,Finance Shows,Gardening
828,71,USA,News Shows,Technology
6620,70,Japan,News Shows,Travel
4745,66,Australia,Finance Shows,Finance
8320,64,Canada,Health Documentaries,Cooking
1782,55,France,News Shows,Travel
6858,65,UK,News Shows,News
2984,66,Australia,Gardening Shows,News
197,52,Japan,Travel Shows,Health & Wellness
3989,59,Japan,Finance Shows,News
7078,54,France,Gardening Shows,Cooking
5220,63,South Korea,News Shows,Finance
1388,75,South Korea,Health Documentaries,Technology
9914,78,Brazil,Health Documentaries,Gardening
8592,70,Australia,Finance Shows,News
7987,62,Australia,Gardening Shows,News
832,75,India,Health Documentaries,Finance
2118,55,South Korea,Finance Shows,Travel
6761,61,Brazil,News Shows,News
6063,75,India,Gardening Shows,Finance
411,57,USA,Health Documentaries,Finance
599,54,UK,Health Documentaries,Health & Wellness
313,79,UK,Travel Shows,Cooking
231,64,South Korea,Finance Shows,Finance
44,76,UK,Gardening Shows,Cooking
5385,65,India,Finance Shows,Cooking
5507,50,South Korea,News Shows,Finance
7518,65,France,News Shows,Finance
9832,54,Germany,Health Documentaries,Cooking
9115,52,France,Finance Shows,Travel
813,69,Germany,Gardening Shows,News
6063,64,USA,Health Documentaries,News
3369,62,Japan,Health Documentaries,Cooking
4381,73,Australia,Health Documentaries,Health & Wellness
189,65,Brazil,Finance Shows,Cooking
4613,72,France,Health Documentaries,Technology
7060,60,Australia,Gardening Shows,Travel
5234,70,USA,Finance Shows,Technology
34,51,France,Finance Shows,Health & Wellness
1430,71,Brazil,News Shows,Cooking
6272,76,Japan,News Shows,Finance
1548,55,South Korea,Finance Shows,News
5306,75,Canada,News Shows,Finance
5175,75,USA,Travel Shows,Travel
3939,79,Japan,News Shows,Finance
7052,76,India,News Shows,Gardening
3413,55,South Korea,Finance Shows,Gardening
4979,63,USA,Travel Shows,Travel
872,74,Japan,Finance Shows,Technology
4462,60,Canada,Gardening Shows,Gardening
8352,57,Germany,Travel Shows,Travel
6566,57,Germany,Gardening Shows,Health & Wellness
2312,50,France,Travel Shows,Gardening
6824,70,Brazil,Gardening Shows,Health & Wellness
6825,56,Canada,Finance Shows,Travel
7332,55,Canada,News Shows,Technology
5042,70,Canada,News Shows,Gardening
9474,57,South Korea,Health Documentaries,Finance
2374,68,India,Travel Shows,Technology
8534,71,USA,Gardening Shows,Technology
2926,70,UK,News Shows,News
9971,73,UK,Gardening Shows,Travel
6088,69,UK,Finance Shows,Gardening
5082,57,South Korea,Travel Shows,Finance
1559,75,UK,Travel Shows,Finance
5340,63,India,Gardening Shows,Finance
2717,67,Brazil,Gardening Shows,Gardening
5831,74,India,Travel Shows,Finance
2932,78,India,Finance Shows,Technology
6514,65,Australia,Finance Shows,News
6324,58,Japan,Finance Shows,Cooking
5203,64,Japan,Travel Shows,Finance
8182,79,Brazil,Health Documentaries,Health & Wellness
4840,75,India,Health Documentaries,Health & Wellness
9163,59,Australia,Gardening Shows,Finance
9577,78,Australia,Gardening Shows,News
9211,71,South Korea,Travel Shows,Travel
2025,65,Japan,Finance Shows,News
7019,53,Japan,News Shows,Health & Wellness
5530,69,France,News Shows,Technology
5418,62,Japan,Finance Shows,Travel
8314,71,India,Finance Shows,Technology
8220,54,South Korea,Finance Shows,Health & Wellness
7038,71,India,Finance Shows,News
1086,56,India,News Shows,News
8293,72,Germany,News Shows,Health & Wellness
7203,58,France,Health Documentaries,Finance
9488,57,South Korea,Travel Shows,Travel
9108,78,Germany,Health Documentaries,News
8840,65,Germany,Gardening Shows,Health & Wellness
7542,55,South Korea,Finance Shows,Finance
8276,77,Canada,News Shows,Cooking
8344,65,Brazil,Finance Shows,Health & Wellness
2986,55,Brazil,Health Documentaries,Gardening
4192,63,Germany,News Shows,Finance
6518,70,South Korea,Finance Shows,Finance
7175,50,Brazil,Travel Shows,News
879,74,UK,Finance Shows,Technology
1610,58,USA,Health Documentaries,Gardening
5110,74,Japan,Health Documentaries,Health & Wellness
2137,76,USA,Gardening Shows,Finance
84,73,USA,News Shows,Cooking
2669,62,Japan,Travel Shows,Gardening
4415,75,USA,Health Documentaries,Health & Wellness
249,78,South Korea,Health Documentaries,Gardening
1891,68,Germany,Health Documentaries,News
2116,66,Japan,Health Documentaries,Travel
8488,60,Australia,News Shows,Technology
5494,77,USA,News Shows,Finance
793,77,Canada,Health Documentaries,Cooking
8422,57,Brazil,Travel Shows,Health & Wellness
4195,72,Germany,Travel Shows,Cooking
6672,78,South Korea,Finance Shows,Finance
6739,54,South Korea,Finance Shows,Travel
314,59,Canada,Gardening Shows,Travel
5736,56,Brazil,News Shows,Gardening
7941,59,Japan,Travel Shows,Health & Wellness
5655,53,Canada,Gardening Shows,Technology
1173,58,Brazil,Gardening Shows,Finance
3079,76,India,Gardening Shows,Technology
7903,75,Brazil,Travel Shows,Technology
4698,63,Australia,Travel Shows,Gardening
4943,51,UK,News Shows,Finance
5199,74,UK,News Shows,News
5143,58,Japan,Health Documentaries,Finance
3979,70,India,Travel Shows,Cooking
7806,76,Germany,Finance Shows,Travel
7846,50,Brazil,Gardening Shows,News
5592,72,Germany,Travel Shows,Cooking
3236,59,USA,News Shows,Finance
7410,59,Japan,Finance Shows,Health & Wellness
5422,69,USA,Finance Shows,Finance
8142,74,Canada,Travel Shows,News
1236,71,Germany,Travel Shows,News
3660,78,South Korea,Health Documentaries,News
7473,52,Australia,Gardening Shows,Travel
6378,55,USA,Finance Shows,Gardening
9950,78,India,Travel Shows,Cooking
1358,75,Brazil,Gardening Shows,Health & Wellness
1372,55,France,Finance Shows,News
3362,70,Canada,Health Documentaries,Travel
6899,51,France,Finance Shows,Travel
4999,75,Australia,Travel Shows,Cooking
4343,75,South Korea,Health Documentaries,Finance
1637,67,Japan,Health Documentaries,Travel
6228,72,USA,Gardening Shows,Finance
6915,51,South Korea,Finance Shows,Cooking
4515,61,USA,Health Documentaries,Cooking
2359,71,Australia,Health Documentaries,Finance
5616,54,UK,Travel Shows,Cooking
2377,69,Brazil,News Shows,Cooking
562,56,Canada,Gardening Shows,Health & Wellness
8232,73,France,Gardening Shows,Gardening
7877,65,Canada,Gardening Shows,Health & Wellness
9685,69,India,Finance Shows,Health & Wellness
5879,50,France,Gardening Shows,Gardening
6187,50,South Korea,Travel Shows,Technology
5680,66,Brazil,Finance Shows,Gardening
7808,76,Germany,Finance Shows,Technology
6894,50,India,Travel Shows,Cooking
5404,70,UK,Finance Shows,Health & Wellness
5186,69,South Korea,News Shows,Health & Wellness
7153,62,South Korea,News Shows,News
4943,79,India,Gardening Shows,Finance
808,58,Germany,Finance Shows,News
2728,64,UK,Travel Shows,Health & Wellness
8166,52,Australia,Finance Shows,Finance
4172,63,Japan,Gardening Shows,Cooking
9923,72,Germany,Gardening Shows,Gardening
4510,60,Germany,Gardening Shows,Technology
4640,73,South Korea,Health Documentaries,Finance
1023,71,Japan,News Shows,News
4809,61,Brazil,Gardening Shows,Health & Wellness
6734,62,South Korea,Travel Shows,Finance
1015,75,South Korea,News Shows,Technology
2677,62,Germany,Health Documentaries,Travel
3107,50,Germany,Gardening Shows,Cooking
4943,73,Brazil,Travel Shows,Finance
5861,59,Australia,News Shows,Gardening
8468,52,India,Travel Shows,Finance
5773,73,France,Travel Shows,Gardening
4123,77,Brazil,Gardening Shows,Cooking
7052,53,Germany,Travel Shows,Travel
9783,65,Canada,Finance Shows,Cooking
9261,57,Brazil,Finance Shows,Finance
3650,65,India,Travel Shows,Health & Wellness
7686,76,Canada,News Shows,Finance
5870,66,France,News Shows,Gardening
343,68,USA,Travel Shows,Technology
9282,71,Brazil,Gardening Shows,Cooking
171,64,USA,Finance Shows,Health & Wellness
1516,65,Canada,Travel Shows,Finance
902,64,France,Gardening Shows,Gardening
8563,74,UK,News Shows,Gardening
2597,51,USA,News Shows,News
3322,60,Australia,Gardening Shows,News
2622,50,USA,Gardening Shows,News
3842,64,Germany,Finance Shows,Travel
4919,75,USA,Health Documentaries,Finance
239,68,Canada,Health Documentaries,Health & Wellness
7389,53,Brazil,Gardening Shows,Cooking
8083,60,India,Health Documentaries,Travel
9461,54,Japan,Health Documentaries,Health & Wellness
2440,52,Germany,Health Documentaries,Travel
6087,62,Canada,Gardening Shows,Health & Wellness
9966,59,USA,Finance Shows,Travel
9123,60,France,Travel Shows,News
6431,67,Japan,Finance Shows,Travel
6327,51,Brazil,Gardening Shows,Cooking
2158,56,South Korea,Finance Shows,Health & Wellness
2054,58,Canada,Travel Shows,Travel
4457,59,USA,Finance Shows,News
1114,67,Canada,Health Documentaries,Travel
2128,72,Canada,Travel Shows,Technology
6653,56,USA,Finance Shows,News
2933,76,Canada,Travel Shows,Health & Wellness
1429,56,India,News Shows,News
310,52,Brazil,Finance Shows,Health & Wellness
6569,61,Japan,Health Documentaries,Finance
2274,56,Japan,Finance Shows,Technology
2143,66,India,Gardening Shows,Gardening
4740,75,Germany,Finance Shows,Health & Wellness
338,50,Australia,Health Documentaries,Gardening
4021,54,Australia,Health Documentaries,News
3895,65,South Korea,Health Documentaries,Travel
8716,64,Germany,Health Documentaries,Cooking
259,51,India,Gardening Shows,News
821,58,Japan,Travel Shows,Finance
4665,56,Canada,Finance Shows,Cooking
9400,53,Japan,Finance Shows,Technology
8002,69,Brazil,News Shows,Cooking
9373,67,France,Health Documentaries,Technology
2687,70,Australia,Health Documentaries,Travel
8630,53,USA,News Shows,News
9811,77,Canada,Travel Shows,Gardening
392,62,UK,Gardening Shows,Cooking
9113,50,Japan,Gardening Shows,Technology
5211,77,USA,Travel Shows,Gardening
9981,73,France,Health Documentaries,Cooking
9528,52,India,Finance Shows,Travel
6876,65,France,Gardening Shows,Finance
335,79,Japan,Finance Shows,Cooking
7329,71,Canada,News Shows,Technology
9133,53,France,Health Documentaries,Technology
9461,74,USA,Gardening Shows,Health & Wellness
9589,72,UK,Finance Shows,Cooking
8084,74,Brazil,Gardening Shows,Technology
8156,65,India,Health Documentaries,Cooking
5338,75,Australia,Health Documentaries,Technology
4662,68,India,Health Documentaries,Technology
5649,50,Brazil,Health Documentaries,Gardening
1879,54,USA,Finance Shows,News
3315,68,Canada,Health Documentaries,Gardening
5341,71,UK,News Shows,Gardening
8534,73,Australia,News Shows,Cooking
9163,60,USA,Travel Shows,Travel
166,62,UK,Health Documentaries,Finance
1506,69,France,News Shows,Gardening
7410,54,France,Gardening Shows,Travel
3794,70,India,News Shows,Cooking
3746,53,Japan,Finance Shows,Gardening
8491,53,UK,Health Documentaries,Gardening
2996,53,USA,Health Documentaries,Gardening
9616,53,Germany,Finance Shows,News
8609,69,Brazil,Gardening Shows,Technology
8858,70,India,Gardening Shows,Cooking
6478,67,UK,News Shows,Technology
1088,67,USA,Finance Shows,Gardening
5965,65,Brazil,Gardening Shows,Technology
6662,58,Germany,Gardening Shows,Cooking
1668,67,Brazil,Finance Shows,Travel
5777,71,USA,Travel Shows,Gardening
4041,51,France,Health Documentaries,Cooking
5560,70,Canada,News Shows,Technology
6771,53,Brazil,Gardening Shows,Health & Wellness
2331,61,Brazil,Gardening Shows,Technology
8533,56,South Korea,Finance Shows,News
9324,64,UK,Gardening Shows,Health & Wellness
1733,56,France,News Shows,News
6304,78,Germany,Travel Shows,Health & Wellness
8680,71,France,Finance Shows,Health & Wellness
2391,75,India,Finance Shows,Health & Wellness
4397,70,USA,Finance Shows,Travel
3143,66,USA,News Shows,Finance
8670,65,USA,Finance Shows,Cooking
8802,77,USA,Finance Shows,Finance
5884,68,Brazil,Travel Shows,News
5786,58,Brazil,Health Documentaries,Health & Wellness
6175,63,Japan,Travel Shows,Technology
4582,66,UK,Health Documentaries,News
3543,54,Japan,Finance Shows,News
6915,51,France,Travel Shows,Gardening
9084,69,Australia,Health Documentaries,Gardening
8757,65,Brazil,Gardening Shows,Cooking
8301,63,Germany,Finance Shows,Health & Wellness
3646,63,Germany,Health Documentaries,Cooking
12,76,South Korea,Travel Shows,Health & Wellness
3146,50,UK,Gardening Shows,Gardening
884,52,Japan,Travel Shows,News
7711,75,Canada,Travel Shows,News
8163,56,USA,Gardening Shows,Technology
7538,75,Canada,Health Documentaries,Gardening
6168,64,Japan,Finance Shows,Finance
3484,68,Japan,Travel Shows,Cooking
7031,69,France,Gardening Shows,Technology
4961,51,Brazil,Health Documentaries,News
6701,68,South Korea,Gardening Shows,Cooking
70,58,France,Finance Shows,Health & Wellness
9110,68,France,Health Documentaries,Cooking
2534,76,France,Gardening Shows,Gardening
3008,54,South Korea,Gardening Shows,News
